##### bfnsn! (ode)  BZlr ::: Sun Nov  3 12:16:58 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
 794  11     0.4216000977     0.6770859179    -7.955249287                0     0.9993225307     0.9993225307      1.000012632      1.000012632    0.03004955873  bftga 0(D)
 795   9     0.4215000977     0.6770306467    -7.955090595                0     0.9999989724     0.9999989724       1.00244131       1.00244131     0.0300536622  bftga 0(D)
 796   9     0.4214000977     0.6769753784    -7.954931904                0     0.9999957182     0.9999957182      1.002623493      1.002623493    0.03005743224  bftga 0(D)
 797  11     0.4213000977     0.6769201131    -7.954774738                0     0.9992460711     0.9992460711      1.000015222      1.000015222    0.03006079911  bftga 0(D)
 798   9     0.4212000977     0.6768648506    -7.954616047                0      0.999998316      0.999998316      1.002335717      1.002335717    0.03006490489  bftga 0(D)
 799   9     0.4211000977      0.676809591    -7.954457356                0     0.9999969245     0.9999969245      1.002459365      1.002459365    0.03006867459  bftga 0(D)
 800   9     0.4210000977     0.6767543344    -7.954298664                0     0.9999967145     0.9999967145      1.002563193      1.002563193    0.03007244421  bftga 0(D)
 801   9     0.4209000977     0.6766990806    -7.954139973                0       1.00000107       1.00000107       1.00264366       1.00264366    0.03007621372  bftga 0(D)
 802   9     0.4208000977     0.6766438298    -7.953981281                0     0.9999966766     0.9999966766      1.002713985      1.002713985    0.03007998313  bftga 0(D)
 803  11     0.4207000977     0.6765885819    -7.953824116                0     0.9991743755     0.9991743755      1.000006361      1.000006361    0.03008334297  bftga 0(D)
 804   9     0.4206000977     0.6765333369    -7.953665424                0      1.000000118      1.000000118      1.002187052      1.002187052    0.03008745321  bftga 0(D)
 805   9     0.4205000977     0.6764780948    -7.953506733                0     0.9999967411     0.9999967411      1.002197072      1.002197072    0.03009122202  bftga 0(D)
 806   9     0.4204000977     0.6764228556    -7.953348042                0     0.9999972903     0.9999972903      1.002183643      1.002183643    0.03009499066  bftga 0(D)
 807   9     0.4203000977     0.6763676194     -7.95318935                0     0.9999969593     0.9999969593      1.002151439      1.002151439    0.03009875912  bftga 0(D)
 808   9     0.4202000977      0.676312386    -7.953030659                0     0.9999939488     0.9999939488      1.002102116      1.002102116    0.03010252737  bftga 0(D)
 809  11     0.4201000977     0.6762571556    -7.952870442                0     0.9999830235     0.9999830235      1.000828614      1.000828614    0.03010615685  bftga 0(D)
 810   9     0.4200000977     0.6762019281     -7.95271175                0     0.9999951144     0.9999951144       1.00254409       1.00254409    0.03011013266  bftga 0(D)
 811   9     0.4199000977     0.6761467036    -7.952553059                0     0.9999951998     0.9999951998      1.002433005      1.002433005    0.03011390041  bftga 0(D)
 812   9     0.4198000977     0.6760914819    -7.952394367                0     0.9999960766     0.9999960766      1.002300722      1.002300722    0.03011766791  bftga 0(D)
 813   9     0.4197000977     0.6760362632    -7.952235676                0     0.9999966826     0.9999966826      1.002148156      1.002148156    0.03012143514  bftga 0(D)
 814  11     0.4196000977     0.6759810474    -7.952075459                0     0.9999963372     0.9999963372       1.00074696       1.00074696    0.03012506169  bftga 0(D)
 815   9     0.4195000977     0.6759258345    -7.951916767                0     0.9999955348     0.9999955348      1.002399347      1.002399347    0.03012903904  bftga 0(D)
 816   9     0.4194000977     0.6758706245    -7.951758076                0     0.9999965379     0.9999965379      1.002185472      1.002185472    0.03013280555  bftga 0(D)
 817  11     0.4193000977     0.6758154175    -7.951597859                0     0.9999883674     0.9999883674      1.000720567      1.000720567    0.03013643022  bftga 0(D)
 818   9     0.4192000977     0.6757602134    -7.951439167                0     0.9999941271     0.9999941271       1.00231983       1.00231983    0.03014040842  bftga 0(D)
 819  11     0.4191000977     0.6757050122     -7.95127895                0      0.999987454      0.999987454       1.00080544       1.00080544    0.03014403184  bftga 0(D)
 820   9     0.4190000977      0.675649814    -7.951120258                0     0.9999968743     0.9999968743      1.002369908      1.002369908    0.03014801058  bftga 0(D)
 821  11     0.4189000977     0.6755946187    -7.950960041                0     0.9999932398     0.9999932398      1.000803863      1.000803863    0.03015163268  bftga 0(D)
 822   9     0.4188000977     0.6755394263     -7.95080135                0     0.9999998278     0.9999998278      1.002339453      1.002339453    0.03015561191  bftga 0(D)
 823  11     0.4187000977     0.6754842369    -7.950641132                0     0.9999999749     0.9999999749       1.00072037       1.00072037     0.0301592326  bftga 0(D)
 824   9     0.4186000977     0.6754290504    -7.950482441                0     0.9999988915     0.9999988915      1.002231346      1.002231346    0.03016321229  bftga 0(D)
 825  10     0.4185000977     0.6753738668    -7.950320698                0     0.9992815788     0.9992815788      1.000013537      1.000013537    0.03016668687  bftga 0(D)
 826   9     0.4184000977     0.6753186862    -7.950162007                0     0.9999938019     0.9999938019      1.002679837      1.002679837    0.03017088395  bftga 0(D)
 827   9     0.4183000977     0.6752635084    -7.950003315                0     0.9999989633     0.9999989633       1.00223054       1.00223054    0.03017464708  bftga 0(D)
 828  10     0.4182000977     0.6752083337    -7.949841572                0     0.9992057797     0.9992057797      1.000002758      1.000002758    0.03017811828  bftga 0(D)
 829   9     0.4181000977     0.6751531619    -7.949682881                0     0.9999990635     0.9999990635      1.002554291      1.002554291    0.03018231766  bftga 0(D)
 830  11     0.4180000977      0.675097993    -7.949522663                0     0.9999849562     0.9999849562      1.000774236      1.000774236    0.03018593324  bftga 0(D)
 831  11     0.4179000977      0.675042827    -7.949362446                0     0.9999996478     0.9999996478      1.000866708      1.000866708    0.03018976758  bftga 0(D)
 832  11     0.4178000977      0.674987664    -7.949202229                0     0.9999786585     0.9999786585      1.000974869      1.000974869    0.03019360173  bftga 0(D)
 833   9     0.4177000977     0.6749325039    -7.949043537                0     0.9999968596     0.9999968596      1.002318702      1.002318702    0.03019758316  bftga 0(D)
 834  10     0.4176000977     0.6748773468    -7.948881794                0     0.9991144749     0.9991144749      1.000005206      1.000005206    0.03020104732  bftga 0(D)
 835   9     0.4175000977     0.6748221926    -7.948723103                0     0.9999976587     0.9999976587      1.002397819      1.002397819    0.03020525114  bftga 0(D)
 836  10     0.4174000977     0.6747670414     -7.94856136                0     0.9991261704     0.9991261704      1.000014211      1.000014211    0.03020871289  bftga 0(D)
 837   9     0.4173000977     0.6747118931    -7.948402668                0     0.9999973662     0.9999973662      1.002395391      1.002395391    0.03021291813  bftga 0(D)
 838  10     0.4172000977     0.6746567478    -7.948240925                0     0.9990571083     0.9990571083      1.000020637      1.000020637    0.03021637737  bftga 0(D)
 839   9     0.4171000977     0.6746016054    -7.948082234                0     0.9999960486     0.9999960486      1.002310069      1.002310069    0.03022058401  bftga 0(D)
 840  10     0.4170000977      0.674546466     -7.94792049                0     0.9989344556     0.9989344556     0.9999959901     0.9999959901    0.03022404063  bftga 0(D)
 841  11     0.4169000977     0.6744913295    -7.947760273                0     0.9999910543     0.9999910543      1.000819096      1.000819096    0.03022809801  bftga 0(D)
 842  11     0.4168000977     0.6744361959    -7.947600056                0      0.999989895      0.999989895      1.000698315      1.000698315    0.03023192941  bftga 0(D)
 843  10     0.4167000977     0.6743810653    -7.947438313                0     0.9992073011     0.9992073011      1.000006131      1.000006131    0.03023560884  bftga 0(D)
 844   9     0.4166000977     0.6743259377    -7.947279621                0      1.000000137      1.000000137      1.002381389      1.002381389    0.03023981887  bftga 0(D)
 845  10     0.4165000977      0.674270813    -7.947117878                0     0.9988481897     0.9988481897      1.000004391      1.000004391    0.03024326891  bftga 0(D)
 846  10     0.4164000977     0.6742156913    -7.946956135                0      0.999296468      0.999296468      1.000013296      1.000013296    0.03024717479  bftga 0(D)
 847   9     0.4163000977     0.6741605725    -7.946797444                0     0.9999993843     0.9999993843      1.002441435      1.002441435    0.03025138677  bftga 0(D)
 848  10     0.4162000977     0.6741054567      -7.9466357                0     0.9988080982     0.9988080982      1.000010204      1.000010204    0.03025483272  bftga 0(D)
 849  10     0.4161000977     0.6740503439    -7.946473957                0     0.9992166371     0.9992166371     0.9999983885     0.9999983885    0.03025873806  bftga 0(D)
 850  11     0.4160000977      0.673995234     -7.94631374                0      0.999992943      0.999992943      1.000957015      1.000957015     0.0302627977  bftga 0(D)
 851  10     0.4159000977      0.673940127    -7.946151997                0     0.9992682162     0.9992682162      1.000002129      1.000002129    0.03026647102  bftga 0(D)
 852  11     0.4158000977     0.6738850231    -7.945991779                0     0.9999932362     0.9999932362      1.000978853      1.000978853    0.03027053107  bftga 0(D)
 853  10     0.4157000977      0.673829922    -7.945830036                0     0.9992420336     0.9992420336     0.9999979197     0.9999979197    0.03027420274  bftga 0(D)
 854  11     0.4156000977      0.673774824    -7.945669819                0     0.9999981878     0.9999981878      1.000909686      1.000909686    0.03027826316  bftga 0(D)
 855  10     0.4155000977     0.6737197289    -7.945508076                0     0.9991070436     0.9991070436      1.000015504      1.000015504    0.03028193308  bftga 0(D)
 856  11     0.4154000977     0.6736646368    -7.945347859                0     0.9999819958     0.9999819958      1.000774003      1.000774003    0.03028599382  bftga 0(D)
 857  10     0.4153000977     0.6736095476    -7.945186115                0     0.9989106295     0.9989106295      1.000006094      1.000006094    0.03028966191  bftga 0(D)
 858  10     0.4152000977     0.6735544614    -7.945024372                0     0.9991203298     0.9991203298      1.000006827      1.000006827    0.03029356518  bftga 0(D)
 859  11     0.4151000977     0.6734993782    -7.944864155                0        1.0000019        1.0000019       1.00070687       1.00070687    0.03029762635  bftga 0(D)
 860  10     0.4150000977      0.673444298    -7.944702412                0     0.9987852957     0.9987852957      1.000002833      1.000002833    0.03030129169  bftga 0(D)
 861  10     0.4149000977     0.6733892207    -7.944540669                0     0.9989151623     0.9989151623       1.00001896       1.00001896    0.03030519404  bftga 0(D)
 862  10     0.4148000977     0.6733341464    -7.944378925                0      0.999051182      0.999051182      1.000007725      1.000007725    0.03030909612  bftga 0(D)
 863  10     0.4147000977      0.673279075    -7.944217182                0     0.9991748052     0.9991748052     0.9999875443     0.9999875443    0.03031299792  bftga 0(D)
 864  10     0.4146000977     0.6732240067    -7.944055439                0     0.9992340006     0.9992340006      1.000010331      1.000010331    0.03031689941  bftga 0(D)
 865  11     0.4145000977     0.6731689413    -7.943895222                0     0.9999801157     0.9999801157      1.000739958      1.000739958    0.03032096125  bftga 0(D)
 866  10     0.4144000977     0.6731138789    -7.943733479                0     0.9986228205     0.9986228205      1.000010666      1.000010666    0.03032462082  bftga 0(D)
 867  10     0.4143000977     0.6730588194    -7.943571736                0     0.9986352786     0.9986352786      1.000012618      1.000012618    0.03032852109  bftga 0(D)
 868  10     0.4142000977      0.673003763    -7.943409992                0     0.9986356664     0.9986356664      1.000004422      1.000004422      0.030332421  bftga 0(D)
 869  10     0.4141000977     0.6729487095    -7.943248249                0     0.9986050971     0.9986050971      1.000004826      1.000004826    0.03033632051  bftga 0(D)
 870  10     0.4140000977      0.672893659    -7.943086506                0      0.998555076      0.998555076      1.000002126      1.000002126    0.03034021963  bftga 0(D)
 871  10     0.4139000977     0.6728386115    -7.942924763                0     0.9984642579     0.9984642579      1.000017535      1.000017535    0.03034411832  bftga 0(D)
 872  10     0.4138000977     0.6727835669     -7.94276302                0     0.9983776128     0.9983776128      1.000005815      1.000005815    0.03034801657  bftga 0(D)
 873  10     0.4137000977     0.6727285253    -7.942601277                0     0.9982602102     0.9982602102       1.00000179       1.00000179    0.03035191436  bftga 0(D)
 874  10     0.4136000977     0.6726734868    -7.942439533                0     0.9981050233     0.9981050233      1.000012327      1.000012327    0.03035581167  bftga 0(D)
 875  10     0.4135000977     0.6726184512     -7.94227779                0     0.9979484078     0.9979484078      1.000000803      1.000000803    0.03035970849  bftga 0(D)
 876  11     0.4134000977     0.6725634186    -7.942114521                0     0.9992114282     0.9992114282      1.000005519      1.000005519    0.03036377042  bftga 0(D)
 877  10     0.4133000977     0.6725083889    -7.941952778                0     0.9982750473     0.9982750473     0.9999986116     0.9999986116    0.03036758364  bftga 0(D)
 878  10     0.4132000977     0.6724533623    -7.941791035                0     0.9980327439     0.9980327439      1.000003461      1.000003461     0.0303714791  bftga 0(D)
 879  11     0.4131000977     0.6723983387    -7.941627766                0     0.9992352942     0.9992352942      1.000011161      1.000011161    0.03037554094  bftga 0(D)
 880  10     0.4130000977      0.672343318    -7.941466023                0     0.9982247371     0.9982247371      1.000001797      1.000001797    0.03037935202  bftga 0(D)
 881  10     0.4129000977     0.6722883003    -7.941304279                0     0.9979101502     0.9979101502      1.000007961      1.000007961    0.03038324595  bftga 0(D)
 882  11     0.4128000977     0.6722332857     -7.94114101                0     0.9990655617     0.9990655617      1.000003726      1.000003726    0.03038730756  bftga 0(D)
 883  10     0.4127000977      0.672178274    -7.940979267                0     0.9979730498     0.9979730498     0.9999980172     0.9999980172    0.03039111633  bftga 0(D)
 884  11     0.4126000977     0.6721232653    -7.940815998                0     0.9990620219     0.9990620219      1.000020778      1.000020778    0.03039517778  bftga 0(D)
 885  10     0.4125000977     0.6720682596    -7.940654255                0     0.9979334616     0.9979334616     0.9999986115     0.9999986115    0.03039898498  bftga 0(D)
 886  11     0.4124000977     0.6720132569    -7.940490986                0     0.9990061945     0.9990061945       0.99999738       0.99999738     0.0304030462  bftga 0(D)
 887  11     0.4123000977     0.6719582572    -7.940327717                0     0.9993261614     0.9993261614     0.9999790181     0.9999790181    0.03040702232  bftga 0(D)
 888  10     0.4122000977     0.6719032605    -7.940165974                0     0.9980703419     0.9980703419      1.000005002      1.000005002    0.03041082719  bftga 0(D)
 889  11     0.4121000977     0.6718482668    -7.940002705                0     0.9990710105     0.9990710105      1.000015347      1.000015347    0.03041488804  bftga 0(D)
 890  11     0.4120000977     0.6717932761    -7.939839436                0     0.9993051153     0.9993051153      1.000015411      1.000015411    0.03041886306  bftga 0(D)
 891  10     0.4119000977     0.6717382884    -7.939677693                0     0.9979998636     0.9979998636      1.000009937      1.000009937    0.03042266539  bftga 0(D)
 892  11     0.4118000977     0.6716833037    -7.939514424                0     0.9989602113     0.9989602113     0.9999984528     0.9999984528    0.03042672573  bftga 0(D)
 893  11     0.4117000977      0.671628322    -7.939351154                0      0.999113408      0.999113408      1.000010338      1.000010338    0.03043069949  bftga 0(D)
 894  11     0.4116000977     0.6715733433    -7.939187885                0     0.9992517643     0.9992517643      1.000014378      1.000014378    0.03043467288  bftga 0(D)
 895  10     0.4115000977     0.6715183676    -7.939026142                0     0.9978495767     0.9978495767     0.9999959426     0.9999959426    0.03043847163  bftga 0(D)
 896  11     0.4114000977     0.6714633949    -7.938862873                0     0.9987174716     0.9987174716     0.9999923308     0.9999923308    0.03044253112  bftga 0(D)
 897  11     0.4113000977     0.6714084252    -7.938699604                0     0.9987623667     0.9987623667      1.000018524      1.000018524    0.03044650304  bftga 0(D)
 898  11     0.4112000977     0.6713534585    -7.938536335                0     0.9988209339     0.9988209339      1.000007561      1.000007561     0.0304504745  bftga 0(D)
 899  11     0.4111000977     0.6712984949    -7.938373066                0     0.9988313762     0.9988313762      1.000021148      1.000021148    0.03045444549  bftga 0(D)
 900  11     0.4110000977     0.6712435342    -7.938209797                0     0.9988342134     0.9988342134      1.000018514      1.000018514    0.03045841599  bftga 0(D)
 901  11     0.4109000977     0.6711885766    -7.938046528                0     0.9988108613     0.9988108613      1.000018081      1.000018081    0.03046238598  bftga 0(D)
 902  11     0.4108000977      0.671133622    -7.937883259                0     0.9987648335     0.9987648335      1.000016139      1.000016139    0.03046635544  bftga 0(D)
 903  11     0.4107000977     0.6710786704     -7.93771999                0     0.9986986631     0.9986986631      1.000009955      1.000009955    0.03047032436  bftga 0(D)
 904  11     0.4106000977     0.6710237218    -7.937556721                0     0.9986066275     0.9986066275       1.00000507       1.00000507    0.03047429272  bftga 0(D)
 905  11     0.4105000977     0.6709687762    -7.937393452                0     0.9984839878     0.9984839878      1.000006037      1.000006037    0.03047826049  bftga 0(D)
 906  11     0.4104000977     0.6709138336    -7.937227131                0     0.9999950126     0.9999950126      1.001527556      1.001527556    0.03048258625  bftga 0(D)
 907  10     0.4103000977     0.6708588941    -7.937065388                0     0.9981699565     0.9981699565      1.000001643      1.000001643    0.03048619419  bftga 0(D)
 908  11     0.4102000977     0.6708039575    -7.936902119                0     0.9987670776     0.9987670776      1.000006477      1.000006477    0.03049025033  bftga 0(D)
 909  11     0.4101000977      0.670749024     -7.93673885                0     0.9985436998     0.9985436998      1.000009433      1.000009433    0.03049421581  bftga 0(D)
 910  11     0.4100000977     0.6706940935    -7.936572529                0      1.000000151      1.000000151      1.001522496      1.001522496     0.0304985431  bftga 0(D)
 911  10     0.4099000977     0.6706391661    -7.936410786                0     0.9980287225     0.9980287225      1.000006127      1.000006127     0.0305021447  bftga 0(D)
 912  11     0.4098000977     0.6705842416    -7.936247517                0     0.9985452172     0.9985452172      0.999999601      0.999999601     0.0305061993  bftga 0(D)
 913  11     0.4097000977     0.6705293202    -7.936081196                0      1.000011294      1.000011294       1.00145455       1.00145455    0.03051052765  bftga 0(D)
 914  10     0.4096000977     0.6704744018    -7.935919453                0     0.9978596052     0.9978596052      1.000014062      1.000014062    0.03051412429  bftga 0(D)
 915  11     0.4095000977     0.6704194864    -7.935753132                0       0.99999228       0.99999228      1.001582999      1.001582999    0.03051854502  bftga 0(D)
 916  10     0.4094000977     0.6703645741    -7.935591389                0     0.9979010324     0.9979010324      1.000011913      1.000011913    0.03052213838  bftga 0(D)
 917  11     0.4093000977     0.6703096648    -7.935425068                0     0.9999943245     0.9999943245      1.001591859      1.001591859    0.03052656023  bftga 0(D)
 918  10     0.4092000977     0.6702547585    -7.935263325                0     0.9978544102     0.9978544102     0.9999984374     0.9999984374    0.03053015017  bftga 0(D)
 919  11     0.4091000977     0.6701998552    -7.935097004                0      1.000001876      1.000001876      1.001495115      1.001495115     0.0305345731  bftga 0(D)
 920  10     0.4090000977      0.670144955    -7.934935261                0     0.9976890268     0.9976890268      1.000002822      1.000002822    0.03053815951  bftga 0(D)
 921  11     0.4089000977     0.6700900578     -7.93476894                0      1.000011603      1.000011603      1.001294498      1.001294498    0.03054258349  bftga 0(D)
 922  11     0.4088000977     0.6700351637    -7.934605671                0      0.999087806      0.999087806      1.000003994      1.000003994     0.0305463537  bftga 0(D)
 923  11     0.4087000977     0.6699802726    -7.934442402                0     0.9985086519     0.9985086519       0.99999999       0.99999999    0.03055030958  bftga 0(D)
 924  11     0.4086000977     0.6699253845    -7.934276081                0      0.999981343      0.999981343      1.001262777      1.001262777    0.03055464107  bftga 0(D)
 925  11     0.4085000977     0.6698704994    -7.934112812                0     0.9989095131     0.9989095131      1.000024795      1.000024795    0.03055840735  bftga 0(D)
 926  11     0.4084000977     0.6698156174    -7.933946491                0     0.9999912803     0.9999912803      1.001644856      1.001644856    0.03056273933  bftga 0(D)
 927  11     0.4083000977     0.6697607385    -7.933783222                0     0.9992385299     0.9992385299      1.000024398      1.000024398    0.03056650314  bftga 0(D)
 928  11     0.4082000977     0.6697058625    -7.933619953                0     0.9985290748     0.9985290748      1.000014914      1.000014914    0.03057045502  bftga 0(D)
 929  11     0.4081000977     0.6696509897    -7.933453632                0     0.9999792742     0.9999792742        1.0012118        1.0012118    0.03057478756  bftga 0(D)
 930  11     0.4080000977     0.6695961198    -7.933290363                0     0.9987058672     0.9987058672      1.000013267      1.000013267    0.03057854703  bftga 0(D)
 931  11     0.4079000977      0.669541253    -7.933124043                0     0.9999908488     0.9999908488      1.001339815      1.001339815    0.03058287994  bftga 0(D)
 932  11     0.4078000977     0.6694863893    -7.932960774                0     0.9987823571     0.9987823571      1.000010816      1.000010816    0.03058663666  bftga 0(D)
 933  11     0.4077000977     0.6694315286    -7.932794453                0     0.9999965067     0.9999965067      1.001371857      1.001371857    0.03059096989  bftga 0(D)
 934  11     0.4076000977     0.6693766709    -7.932631184                0     0.9987477559     0.9987477559      1.000016698      1.000016698    0.03059472376  bftga 0(D)
 935  11     0.4075000977     0.6693218163    -7.932464863                0     0.9999787836     0.9999787836      1.001323752      1.001323752    0.03059905725  bftga 0(D)
 936  11     0.4074000977     0.6692669647    -7.932301594                0     0.9986255466     0.9986255466      1.000005711      1.000005711    0.03060280815  bftga 0(D)
 937  11     0.4073000977     0.6692121162    -7.932135273                0     0.9999818711     0.9999818711      1.001149543      1.001149543    0.03060714185  bftga 0(D)
 938  11     0.4072000977     0.6691572707    -7.931972004                0     0.9983901665     0.9983901665      1.000001762      1.000001762    0.03061088966  bftga 0(D)
 939  11     0.4071000977     0.6691024283    -7.931805683                0      1.000007561      1.000007561      1.000845749      1.000845749    0.03061522353  bftga 0(D)
 940  11     0.4070000977      0.669047589    -7.931639362                0     0.9999903131     0.9999903131      1.001559967      1.001559967    0.03061936144  bftga 0(D)
 941  11     0.4069000977     0.6689927527    -7.931476093                0     0.9987145932     0.9987145932     0.9999942139     0.9999942139    0.03062310486  bftga 0(D)
 942  11     0.4068000977     0.6689379194    -7.931309773                0     0.9999919636     0.9999919636      1.001121594      1.001121594    0.03062743896  bftga 0(D)
 943  11     0.4067000977     0.6688830893    -7.931143452                0      1.000003023      1.000003023      1.001734853      1.001734853     0.0306315755  bftga 0(D)
 944  11     0.4066000977     0.6688282621    -7.930980183                0     0.9988013254     0.9988013254     0.9999910864     0.9999910864    0.03063531426  bftga 0(D)
 945  11     0.4065000977     0.6687734381    -7.930813862                0      1.000000144      1.000000144      1.001138507      1.001138507    0.03063964847  bftga 0(D)
 946  11     0.4064000977      0.668718617    -7.930647541                0     0.9999838123     0.9999838123      1.001704688      1.001704688    0.03064378346  bftga 0(D)
 947  11     0.4063000977     0.6686637991    -7.930484272                0     0.9986439491     0.9986439491     0.9999929806     0.9999929806    0.03064751729  bftga 0(D)
 948  11     0.4062000977     0.6686089842    -7.930317951                0     0.9999954456     0.9999954456      1.000927353      1.000927353     0.0306518515  bftga 0(D)
 949  11     0.4061000977     0.6685541724    -7.930151631                0     0.9999956687     0.9999956687      1.001400483      1.001400483    0.03065598475  bftga 0(D)
 950  11     0.4060000977     0.6684993636    -7.929988361                0     0.9982269364     0.9982269364      1.000009564      1.000009564    0.03065971337  bftga 0(D)
 951  10     0.4059000977     0.6684445579    -7.929820515                0     0.9999948307     0.9999948307       1.00227545       1.00227545    0.03066424988  bftga 0(D)
 952  11     0.4058000977     0.6683897553    -7.929654194                0      1.000006183      1.000006183      1.001756508      1.001756508    0.03066828028  bftga 0(D)
 953  11     0.4057000977     0.6683349558    -7.929490925                0     0.9984815255     0.9984815255      1.000013323      1.000013323    0.03067200391  bftga 0(D)
 954  10     0.4056000977     0.6682801593    -7.929323078                0       1.00000346       1.00000346      1.002479962      1.002479962    0.03067654191  bftga 0(D)
 955  11     0.4055000977     0.6682253659    -7.929159809                0     0.9982202312     0.9982202312      1.000008176      1.000008176    0.03068015986  bftga 0(D)
 956  10     0.4054000977     0.6681705755    -7.928991963                0      0.999992696      0.999992696       1.00219203       1.00219203    0.03068469881  bftga 0(D)
 957  11     0.4053000977     0.6681157883    -7.928825642                0     0.9999858026     0.9999858026      1.001546605      1.001546605    0.03068872454  bftga 0(D)
 958  11     0.4052000977     0.6680610041    -7.928659321                0     0.9999824865     0.9999824865      1.001790178      1.001790178    0.03069285225  bftga 0(D)
 959  11     0.4051000977     0.6680062229    -7.928496052                0     0.9982813608     0.9982813608      1.000000578      1.000000578    0.03069656504  bftga 0(D)
 960  10     0.4050000977     0.6679514449    -7.928328205                0     0.9999895022     0.9999895022       1.00218512       1.00218512    0.03070110576  bftga 0(D)
 961  11     0.4049000977     0.6678966699    -7.928161884                0      1.000001769      1.000001769      1.001402123      1.001402123    0.03070512751  bftga 0(D)
 962  11     0.4048000977      0.667841898    -7.927995564                0     0.9999893669     0.9999893669      1.001546298      1.001546298     0.0307092523  bftga 0(D)
 963  11     0.4047000977     0.6677871292    -7.927829243                0     0.9999925059     0.9999925059      1.001647901      1.001647901    0.03071337637  bftga 0(D)
 964  11     0.4046000977     0.6677323635    -7.927662922                0     0.9999899832     0.9999899832      1.001727945      1.001727945    0.03071749971  bftga 0(D)
 965  11     0.4045000977     0.6676776008    -7.927496601                0     0.9999769554     0.9999769554      1.001791059      1.001791059    0.03072162229  bftga 0(D)
 966  11     0.4044000977     0.6676228413     -7.92733028                0       1.00000445       1.00000445      1.001785869      1.001785869    0.03072574408  bftga 0(D)
 967  11     0.4043000977     0.6675680848     -7.92716396                0     0.9999786975     0.9999786975      1.001806126      1.001806126    0.03072986508  bftga 0(D)
 968  11     0.4042000977     0.6675133314    -7.926997639                0     0.9999933734     0.9999933734      1.001757711      1.001757711    0.03073398524  bftga 0(D)
 969  11     0.4041000977     0.6674585811    -7.926831318                0     0.9999892957     0.9999892957      1.001699707      1.001699707    0.03073810456  bftga 0(D)
 970  11     0.4040000977     0.6674038339    -7.926664997                0     0.9999990711     0.9999990711      1.001599203      1.001599203    0.03074222301  bftga 0(D)
 971  11     0.4039000977     0.6673490898    -7.926498676                0     0.9999967722     0.9999967722      1.001481945      1.001481945    0.03074634056  bftga 0(D)
 972  11     0.4038000977     0.6672943487    -7.926332356                0      0.999982278      0.999982278      1.001347814      1.001347814    0.03075045718  bftga 0(D)
 973  11     0.4037000977     0.6672396108    -7.926166035                0     0.9999881263     0.9999881263      1.001163978      1.001163978    0.03075457287  bftga 0(D)
 974  11     0.4036000977     0.6671848759    -7.925999714                0     0.9999841432     0.9999841432      1.000960425      1.000960425    0.03075868758  bftga 0(D)
 975  11     0.4035000977     0.6671301441    -7.925833393                0     0.9999968214     0.9999968214       1.00071039       1.00071039     0.0307628013  bftga 0(D)
 976  10     0.4034000977     0.6670754155    -7.925665547                0     0.9999967908     0.9999967908      1.002390562      1.002390562    0.03076713091  bftga 0(D)
 977  11     0.4033000977     0.6670206899    -7.925499226                0     0.9999931926     0.9999931926      1.001125445      1.001125445    0.03077113448  bftga 0(D)
 978  11     0.4032000977     0.6669659674    -7.925332905                0      1.000001545      1.000001545      1.000791703      1.000791703    0.03077524538  bftga 0(D)
 979  10     0.4031000977      0.666911248    -7.925165058                0      1.000004781      1.000004781       1.00239709       1.00239709    0.03077957392  bftga 0(D)
 980  11     0.4030000977     0.6668565318    -7.924998737                0     0.9999829582     0.9999829582      1.001052126      1.001052126    0.03078357362  bftga 0(D)
 981  10     0.4029000977     0.6668018186    -7.924830891                0      1.000001849      1.000001849      1.002594087      1.002594087    0.03078790142  bftga 0(D)
 982  11     0.4028000977     0.6667471085     -7.92466457                0      0.999988928      0.999988928      1.001174442      1.001174442    0.03079189854  bftga 0(D)
 983  11     0.4027000977     0.6666924015    -7.924498249                0      1.000000697      1.000000697      1.000686663      1.000686663    0.03079600438  bftga 0(D)
 984  10     0.4026000977     0.6666376977    -7.924330403                0     0.9999992438     0.9999992438      1.002173978      1.002173978    0.03080033083  bftga 0(D)
 985  10     0.4025000977     0.6665829969    -7.924162556                0     0.9999907099     0.9999907099      1.002648058      1.002648058    0.03080454604  bftga 0(D)
 986  11     0.4024000977     0.6665282992    -7.923996235                0     0.9999913104     0.9999913104      1.001080344      1.001080344    0.03080853768  bftga 0(D)
 987  10     0.4023000977     0.6664736047    -7.923828388                0     0.9999897148     0.9999897148        1.0024939        1.0024939    0.03081286279  bftga 0(D)
 988  11     0.4022000977     0.6664189132    -7.923662068                0     0.9999729355     0.9999729355      1.000874825      1.000874825    0.03081685151  bftga 0(D)
 989  10     0.4021000977     0.6663642249    -7.923494221                0     0.9999954813     0.9999954813      1.002212635      1.002212635    0.03082117558  bftga 0(D)
 990  10     0.4020000977     0.6663095397    -7.923326374                0     0.9999987887     0.9999987887      1.002533324      1.002533324    0.03082538677  bftga 0(D)
 991  11     0.4019000977     0.6662548576    -7.923160053                0     0.9999897883     0.9999897883      1.000802756      1.000802756    0.03082937109  bftga 0(D)
 992  10     0.4018000977     0.6662001786    -7.922992207                0     0.9999984198     0.9999984198      1.002076953      1.002076953    0.03083369355  bftga 0(D)
